Feature ID	Taxon	Confidence
fe169dd744714a6fd0fc5b4ad9b080b8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0.9999917858947871
ecc1622bc722a39bb5e0d11636de8a91	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9992899750325307
9d608db0d9fb6449cea2f2831fa4b002	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Halodesulfovibrio; s__Halodesulfovibrio_oceani	0.870857781509139
cd70528cba9cf268f128fa021de6c456	Unassigned	0.7034992933151184
e3dd9dbd539d9f5e5dd1950365e185e9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales	0.7203243067836045
56060c384bb570b9b5435b9eeccf1533	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Paraspirulinaceae	0.8925013514743196
e9848c618eedc648eac6063220c071c1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__Legionella_thermalis	0.7980889607081562
55f8005afd8b26308adc9dfdd9aa2f95	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02	0.9999904787072813
50b7258c6572df2fa0f0b78ae6b9f159	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9999997995348835
99599edc1c515df89946b9d8cb6bab95	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingorhabdus	0.7512140250329642
4e01b1fbfae69ea658e9d9db554b13d5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.9999999999989861
0da9e9d6bb4c8f4724c365ac9440b068	Unassigned	0.47572327243238766
f32988914718d596bd4f49e5d9c66f0a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999981809372469
83c89d8cb27790a079553bc1f132c87a	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae	0.9999999988150844
4330df5ace273a85bebd0c241634591d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__Methylophaga; s__uncultured_bacterium	0.717498044505077
2a1cd321a8e771fe632b62bac26368c8	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999999999971
36162717a5f4b95bdcdfee7796a91dbe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kiloniellales; f__Kiloniellaceae	0.7433980644070933
1bbf4d43f9419336cd6d6757f5833697	Unassigned	0.3464076224961232
67f7db32d157ef6816135818edab5049	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Persicirhabdus; s__uncultured_bacterium	0.9499082461016429
34afe8d86459f3644b55ef39cafcb12e	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_bacterium	0.9675098223496327
589f52883027a8e4fd1cfa95d097891e	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_actinobacterium	0.7677954690972307
dfac99113fa98bebe520fc7b2be0a901	Unassigned	0.5105499080013057
33acf5af9b3112ec81fc106a30ff0e59	Unassigned	0.7803774628628695
c9f0a39cf5eddf9d5370cf05dee605db	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS3a_marine_group	0.9818936882071896
3c54f1012cbb3b8a4b7ec882b5b7302e	Unassigned	0.5806803097266243
176a0df0c290d018f8e4a9696ecc7354	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__Nitrospira_sp.	0.9724079269584365
66f5e3c66ede8a5fe14612f0ebb61c02	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Halodesulfovibrio; s__Halodesulfovibrio_oceani	0.8788290060776144
520cbb009f9efeb099c92a0ea200c39c	Unassigned	0.7036039781209574
788b14678af2a02cf5df67484c6ab08c	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	0.9962822058984226
5a2b4ba05d3607ea236d37cf9c8fc64c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	0.9813924826790807
0c26ce30ab06fef8ffbb96f580a4e16f	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9942136708376879
cbb06e417e92a15555abad5667ddd53c	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_marine	0.9999715486257885
75c436a42d870a2100b6f6edb1b7600d	Unassigned	0.5758233476440908
c9299ea63205e2417392b4cb22bba270	d__Bacteria	0.9999999160621854
526325a3f1dadb407c227c161883d080	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calorithrix; s__bacterium_enrichment	0.8961089743533374
1893eb8c1d8f80a05673aabb3537d636	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36; s__uncultured_sediment	0.9990102392748664
fd21a65cd4161dc4e8a1c502bd210dce	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.9096308057672796
f32ebd474b6faf30959c2947ab66c019	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_Ulvibacter	0.9936350081686633
b1f0a8bb616ece804df47d26eacee2ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae	0.9999974187307947
f71f47aba545c6a2a0668ac9dd28a290	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999845116525425
44de2d5e37d39d4356fccd61ac8d6bbe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9999981360958614
93534de04fb5beb510a87d3c2bf71ecc	d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__uncultured_bacterium	0.7788718047611095
aacc970d2810dfd5b6a0d5d4e246382d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9982402285623617
194d8c1e9a96750144bcda0cb176a0b5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas	0.7307683283525567
d841c38c5dd87be76a33b5f65c5a07b0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9996366135156838
